problem_id,feedback,block,ambiguity,corr,n,bRate,bRate_std,ev_A,ev_B,ev_diff,n_outcomes_B,ev_max_conflict
1776,False,1,False,0,16,0.2875,0.3422961680572347,6.0,3.4,2.6,2,False
1776,True,2,False,0,16,0.2125,0.3304037933599834,6.0,3.4,2.6,2,False
1779,False,1,False,0,16,0.5500000000000002,0.3141125063837265,-8.0,-10.4,2.4,2,True
1779,True,4,False,0,16,0.5625,0.4395072999014541,-8.0,-10.4,2.4,2,True
1780,False,1,False,0,16,0.65,0.3306559138036599,18.0,19.5,-1.5,2,False
1780,True,2,False,0,15,0.6533333333333334,0.358302877997027,18.0,19.5,-1.5,2,False
1783,False,1,False,0,16,0.45,0.4226897995772629,-4.0,-11.73,7.73,7,True
1783,True,2,False,0,15,0.4800000000000001,0.4126568965687042,-4.0,-11.73,7.73,7,True
1784,False,1,False,0,16,0.5374999999999999,0.3774917217635375,-8.0,-10.79,2.79,3,True
1784,True,2,False,0,15,0.4133333333333333,0.4033195589934446,-8.0,-10.79,2.79,3,True
1785,False,1,True,0,16,0.8,0.2633122354417533,-10.0,-17.0,7.0,9,True
1785,True,4,True,0,15,0.6799999999999998,0.2704493615131253,-10.0,-17.0,7.0,9,True
1794,False,1,False,0,16,0.375,0.3568379650952703,-8.0,-10.6,2.6,6,True
1794,True,5,False,0,16,0.3625,0.284897642437888,-8.0,-10.6,2.6,6,True
1795,False,1,True,0,16,0.8750000000000001,0.2294921930407801,-3.0,-4.15,1.15,3,True
1795,True,2,True,0,15,0.8,0.2390457218668787,-3.0,-4.15,1.15,3,True
1796,False,1,False,-1,16,0.2375,0.2941088233970548,11.0,11.4,-0.4,2,False
1796,True,3,False,-1,16,0.3875,0.3461695153148719,11.0,11.4,-0.4,2,False
1800,False,1,False,0,16,0.4125,0.3827531841800928,15.0,14.4,0.6,2,True
1800,True,4,False,0,15,0.44,0.4222389303293979,15.0,14.4,0.6,2,True
1804,False,1,False,0,16,0.2375,0.2753785273643051,17.0,9.8,7.2,9,True
1804,True,3,False,0,16,0.25,0.3829708431025353,17.0,9.8,7.2,9,True
1807,False,1,False,0,16,0.45,0.3898717737923586,5.0,11.5,-6.5,2,False
1807,True,5,False,0,15,0.6666666666666666,0.2894987457822983,5.0,11.5,-6.5,2,False
1811,False,1,False,0,16,0.2125,0.2777888886666756,3.0,0.6,2.4,2,False
1811,True,4,False,0,16,0.15,0.2780887148615228,3.0,0.6,2.4,2,False
1813,False,1,False,1,16,0.2625,0.3159641329855864,16.0,12.75,3.25,3,False
1813,True,3,False,1,16,0.0125,0.05,16.0,12.75,3.25,3,False
1818,False,1,False,0,16,0.125,0.204939015319192,4.8,-2.2,7.0,3,False
1818,True,2,False,0,16,0.225,0.3087609647175843,4.8,-2.2,7.0,3,False
1819,False,1,False,0,16,0.9375,0.1586400537905439,0.0,3.75,-3.75,5,False
1819,True,2,False,0,16,0.9375,0.1746424919657297,0.0,3.75,-3.75,5,False
1821,False,1,False,0,16,0.7875000000000001,0.3537890143385839,28.0,36.4,-8.4,3,False
1821,True,4,False,0,16,0.925,0.1437590576856521,28.0,36.4,-8.4,3,False
1822,False,1,False,0,16,0.2875,0.3649200825751669,5.7,2.2,3.5,2,False
1822,True,4,False,0,16,0.2625,0.2801785145224379,5.7,2.2,3.5,2,False
1823,False,1,False,0,16,0.7000000000000001,0.3723797345005049,-0.3,2.7,-3.0,3,True
1823,True,5,False,0,15,0.9466666666666668,0.1187233679409327,-0.3,2.7,-3.0,3,True
1828,False,1,False,0,16,0.3750000000000001,0.4553387017741116,17.0,17.0,0.0,3,True
1828,True,5,False,0,16,0.4875,0.4064070209367287,17.0,17.0,0.0,3,True
1840,False,1,True,0,16,0.1625,0.233452350598575,0.0,-6.93,6.93,2,False
1840,True,2,True,0,15,0.16,0.2292846016884444,0.0,-6.93,6.93,2,False
1842,False,1,False,0,16,0.3625,0.4333974311568232,6.0,0.85,5.15,7,True
1842,True,3,False,0,15,0.1866666666666666,0.2445598573141631,6.0,0.85,5.15,7,True
1844,False,1,False,0,16,0.7499999999999999,0.3540244812627134,22.0,24.0,-2.0,2,False
1844,True,4,False,0,15,0.76,0.3480558247506528,22.0,24.0,-2.0,2,False
1845,False,1,True,0,16,0.9625,0.15,0.0,5.9,-5.9,9,False
1845,True,2,True,0,16,0.7999999999999999,0.3425395354310701,0.0,5.9,-5.9,9,False
1847,False,1,False,1,16,0.1875,0.3537890143385838,29.0,27.4,1.6,2,True
1847,True,4,False,1,15,0.4133333333333333,0.3739111175259754,29.0,27.4,1.6,2,True
1850,False,1,False,0,16,0.5499999999999999,0.322490309931942,-6.0,-4.1,-1.9,2,False
1850,True,4,False,0,15,0.8000000000000002,0.3116774889895918,-6.0,-4.1,-1.9,2,False
1852,False,1,False,0,16,0.4500000000000001,0.409878030638384,-6.0,-4.5,-1.5,2,True
1852,True,3,False,0,15,0.4533333333333334,0.4172472146045293,-6.0,-4.5,-1.5,2,True
1854,False,1,False,0,16,0.2375,0.2655183609470351,22.12,22.0,0.12,1,False
1854,True,3,False,0,15,0.28,0.405674042269688,22.12,22.0,0.12,1,False
1858,False,1,False,0,16,0.55,0.3898717737923586,14.0,14.0,0.0,2,False
1858,True,5,False,0,15,0.5466666666666667,0.3888934240098375,14.0,14.0,0.0,2,False
1859,False,1,False,0,16,0.35,0.3759432581299116,18.0,9.6,8.4,7,True
1859,True,2,False,0,15,0.44,0.3869293032509759,18.0,9.6,8.4,7,True
1863,False,1,False,0,16,0.075,0.161245154965971,-5.0,-6.85,1.85,2,False
1863,True,3,False,0,15,0.2133333333333332,0.2559761893688738,-5.0,-6.85,1.85,2,False
1865,False,1,True,0,16,0.8375,0.2655183609470351,28.39,32.0,-3.61,2,True
1865,True,4,True,0,15,0.6666666666666666,0.3677473252630061,28.39,32.0,-3.61,2,True
1870,False,1,False,1,16,0.325,0.4123105625617661,-10.0,-12.73,2.73,3,False
1870,True,5,False,1,16,0.3375,0.3480900266693469,-10.0,-12.73,2.73,3,False
1874,False,1,False,0,16,0.5499999999999999,0.4033195589934446,9.0,6.5,2.5,8,True
1874,True,4,False,0,16,0.6375000000000001,0.4080441152620633,9.0,6.5,2.5,8,True
1875,False,1,True,0,32,0.4937500000000001,0.3591544730110861,15.6,4.27,11.33,2,False
1875,True,5,True,0,16,0.325,0.3087609647175843,15.6,4.27,11.33,2,False
1881,False,1,False,1,16,0.8875,0.2729468812791236,14.0,14.03,-0.03,2,False
1881,True,4,False,1,15,0.6666666666666666,0.3436498771936898,14.0,14.03,-0.03,2,False
1882,False,1,False,0,16,0.3875,0.4287578959428425,19.2,19.0,0.2,4,False
1882,True,2,False,0,15,0.4133333333333333,0.3888934240098375,19.2,19.0,0.2,4,False
1887,False,1,False,0,16,0.85,0.2966479394838265,19.0,20.5,-1.5,4,False
1887,True,3,False,0,17,0.8470588235294118,0.2695311833972637,19.0,20.5,-1.5,4,False
1890,False,1,True,0,16,0.8624999999999999,0.1746424919657298,23.8,22.5,1.3,3,True
1890,True,5,True,0,16,0.5750000000000001,0.3991657967979388,23.8,22.5,1.3,3,True
1891,False,1,False,0,32,0.4812500000000001,0.3830585738078994,29.0,26.5,2.5,7,True
1891,True,4,False,0,17,0.5647058823529411,0.3951916884098593,29.0,26.5,2.5,7,True
1892,False,1,False,0,16,0.6541666666666667,0.3827531841800928,12.0,21.0,-9.0,2,False
1892,True,5,False,0,15,0.7733333333333334,0.376955220278534,12.0,21.0,-9.0,2,False
1894,False,1,False,0,16,0.2625,0.2704933763822446,-5.0,-12.25,7.25,5,True
1894,True,2,False,0,17,0.5058823529411764,0.4249567452036944,-5.0,-12.25,7.25,5,True
1897,False,1,False,0,16,0.7999999999999999,0.3011090610836323,-0.08,4.5,-4.58,6,False
1897,True,5,False,0,15,0.8400000000000001,0.2028370211348439,-0.08,4.5,-4.58,6,False
1898,False,1,False,0,16,0.45,0.3966526608171605,0.0,-2.2,2.2,2,True
1898,True,4,False,0,16,0.5875000000000001,0.3383784863137726,0.0,-2.2,2.2,2,True
1899,False,1,False,0,15,0.7599999999999999,0.3397478056273085,10.65,11.5,-0.85,8,False
1899,True,2,False,0,15,0.8533333333333333,0.324844285041017,10.65,11.5,-0.85,8,False
1901,False,1,False,0,16,0.725,0.3855731664245668,-9.0,-12.2,3.2,5,True
1901,True,4,False,0,15,0.4933333333333334,0.4267261863247181,-9.0,-12.2,3.2,5,True
1902,False,1,True,0,16,0.7000000000000001,0.3183289703016885,21.2,15.19,6.01,2,False
1902,True,2,True,0,16,0.5750000000000001,0.3255764119219941,21.2,15.19,6.01,2,False
1907,False,1,False,0,16,0.7500000000000001,0.2875181153713043,-3.0,6.6,-9.6,2,False
1907,True,3,False,0,15,0.7466666666666666,0.2774029216723951,-3.0,6.6,-9.6,2,False
1914,False,1,False,-1,16,0.6875,0.4129164564412516,19.0,30.25,-11.25,8,False
1914,True,4,False,-1,15,0.7066666666666667,0.2711527420547495,19.0,30.25,-11.25,8,False
1915,False,1,False,0,16,0.675,0.3492849839314596,-2.0,-1.5,-0.5,2,False
1915,True,5,False,0,18,0.7111111111111109,0.3305768378934525,-2.0,-1.5,-0.5,2,False
1916,False,1,False,0,16,0.4125,0.3827531841800928,-9.0,-7.0,-2.0,2,True
1916,True,3,False,0,17,0.611764705882353,0.3351909025860794,-9.0,-7.0,-2.0,2,True
1917,False,1,False,0,16,0.8,0.2633122354417533,19.0,26.2,-7.2,2,False
1917,True,4,False,0,16,0.7000000000000001,0.39327683210007,19.0,26.2,-7.2,2,False
1918,False,1,False,0,16,0.0875,0.2061552812808829,6.1,6.0,0.1,1,False
1918,True,4,False,0,18,0.2111111111111111,0.3393573318683574,6.1,6.0,0.1,1,False
1919,False,1,False,0,16,0.3,0.3502380143083653,25.0,13.2,11.8,2,True
1919,True,3,False,0,16,0.1875,0.212524508390601,25.0,13.2,11.8,2,True
1920,False,1,False,0,32,0.43125,0.4035627624370297,6.74,7.0,-0.26,1,True
1920,True,5,False,0,18,0.3666666666666665,0.4072865734850297,6.74,7.0,-0.26,1,True
1921,False,1,False,0,16,0.5499999999999999,0.3759432581299117,24.0,25.3,-1.3,7,False
1921,True,5,False,0,15,0.8,0.2618614682831908,24.0,25.3,-1.3,7,False
1933,False,1,False,0,16,0.275,0.3172801075810878,15.0,14.25,0.75,5,False
1933,True,5,False,0,15,0.2666666666666666,0.3754362541795623,15.0,14.25,0.75,5,False
1935,False,1,False,0,16,0.775,0.3087609647175843,18.95,22.75,-3.8,4,False
1935,True,5,False,0,16,0.675,0.405791407827552,18.95,22.75,-3.8,4,False
1937,False,1,False,0,16,0.3625,0.4333974311568233,17.0,15.6,1.4,2,True
1937,True,2,False,0,15,0.3066666666666667,0.3534860406754147,17.0,15.6,1.4,2,True
1939,False,1,False,-1,16,0.4625,0.3403429642777022,14.6,16.0,-1.4,4,False
1939,True,3,False,-1,16,0.3875000000000001,0.3052321520853704,14.6,16.0,-1.4,4,False
1940,False,1,False,0,16,0.5375,0.4544227107000706,17.0,16.2,0.8,4,False
1940,True,2,False,0,16,0.5875,0.3964425136973413,17.0,16.2,0.8,4,False
1943,False,1,False,0,16,0.425,0.3924283374069717,28.2,28.0,0.2,6,True
1943,True,3,False,0,16,0.5375,0.448516071804196,28.2,28.0,0.2,6,True
1944,False,1,False,0,16,0.4625,0.4364630568559039,30.0,30.2,-0.2,2,False
1944,True,5,False,0,16,0.571875,0.3838266752932457,30.0,30.2,-0.2,2,False
1952,False,1,False,0,17,0.8470588235294118,0.250293944839921,5.0,16.4,-11.4,3,False
1952,True,2,False,0,16,0.875,0.2516611478423583,5.0,16.4,-11.4,3,False
1955,False,1,True,-1,16,0.775,0.3172801075810879,-7.7,-15.2,7.5,2,True
1955,True,3,True,-1,15,0.64,0.2529822128134703,-7.7,-15.2,7.5,2,True
1957,False,1,True,0,16,0.3125,0.3008321791298265,11.7,9.4,2.3,2,True
1957,True,3,True,0,15,0.5866666666666667,0.358302877997027,11.7,9.4,2.3,2,True
1965,False,1,False,0,16,0.4125,0.4224926034855521,13.67,14.0,-0.33,2,False
1965,True,3,False,0,16,0.65,0.4226897995772629,13.67,14.0,-0.33,2,False
1970,False,1,False,1,16,0.6375000000000001,0.4514790508244356,19.0,17.25,1.75,2,False
1970,True,4,False,1,31,0.5225806451612903,0.3602866242492264,19.0,17.25,1.75,2,False
1971,False,1,False,0,16,0.3375,0.3630886025935451,10.4,9.03,1.37,2,False
1971,True,4,False,0,15,0.3866666666666667,0.3888934240098375,10.4,9.03,1.37,2,False
1973,False,1,False,0,16,0.525,0.3924283374069717,19.0,19.6,-0.6,7,False
1973,True,3,False,0,17,0.5176470588235295,0.4304580323876636,19.0,19.6,-0.6,7,False
1983,False,1,False,0,18,0.6333333333333333,0.330774492223754,-8.0,-6.25,-1.75,2,False
1983,True,2,False,0,17,0.7176470588235294,0.3086974532565159,-8.0,-6.25,-1.75,2,False
1985,False,1,False,0,18,0.3222222222222222,0.3299831645537222,-6.8,-6.0,-0.8,2,True
1985,True,5,False,0,16,0.4625000000000001,0.3630886025935451,-6.8,-6.0,-0.8,2,True
1986,False,1,False,0,18,0.5,0.3955636336106924,-0.8,-3.8,3.0,3,False
1986,True,4,False,0,32,0.4750000000000001,0.3398291790999441,-0.8,-3.8,3.0,3,False
1988,False,1,False,0,16,0.3875,0.3304037933599835,26.0,23.75,2.25,2,False
1988,True,2,False,0,15,0.24,0.3397478056273085,26.0,23.75,2.25,2,False
1993,False,1,False,0,16,0.6,0.3265986323710904,-8.0,-9.65,1.65,3,True
1993,True,3,False,0,15,0.6133333333333333,0.341983012666391,-8.0,-9.65,1.65,3,True
1994,False,1,False,0,16,0.275,0.3642343567906062,18.0,17.2,0.8,7,True
1994,True,2,False,0,16,0.3875,0.3383784863137726,18.0,17.2,0.8,7,True
1997,False,1,False,0,16,0.7,0.4,-8.0,-1.75,-6.25,2,False
1997,True,5,False,0,16,0.5375000000000001,0.3324154027718932,-8.0,-1.75,-6.25,2,False
1998,False,1,False,1,16,0.6875,0.3649200825751669,-7.35,-3.25,-4.1,3,False
1998,True,3,False,1,15,0.5466666666666666,0.3888934240098375,-7.35,-3.25,-4.1,3,False
2011,False,1,False,0,16,0.55,0.4412104562073146,9.0,6.5,2.5,3,False
2011,True,5,False,0,15,0.5066666666666667,0.3990464825532173,9.0,6.5,2.5,3,False
2021,False,1,False,0,17,0.4352941176470587,0.3757345746510897,29.0,26.5,2.5,5,False
2021,True,4,False,0,16,0.6,0.3651483716701108,29.0,26.5,2.5,5,False
2027,False,1,False,0,17,0.5882352941176471,0.3838657853683636,23.0,25.5,-2.5,3,False
2027,True,2,False,0,19,0.4210526315789473,0.4103913408340617,23.0,25.5,-2.5,3,False
2029,False,1,False,0,17,0.4352941176470589,0.4137347829083691,4.0,9.6,-5.6,2,False
2029,True,3,False,0,19,0.3368421052631579,0.3832761208258632,4.0,9.6,-5.6,2,False
2035,False,1,False,0,16,0.8875000000000001,0.206155281280883,-6.7,2.8,-9.5,2,False
2035,True,3,False,0,18,0.8666666666666667,0.2376354103144018,-6.7,2.8,-9.5,2,False
2041,False,1,False,0,16,0.325,0.3855731664245668,4.0,0.0,4.0,2,True
2041,True,2,False,0,16,0.3250000000000001,0.3255764119219941,4.0,0.0,4.0,2,True
2042,False,1,False,0,16,0.375,0.3714835124201341,9.0,9.5,-0.5,2,True
2042,True,4,False,0,18,0.6000000000000001,0.3564531154716027,9.0,9.5,-0.5,2,True
2045,False,1,False,-1,16,0.75,0.3055050463303893,-7.85,-8.6,0.75,9,True
2045,True,2,False,-1,17,0.7176470588235295,0.3321055820775357,-7.85,-8.6,0.75,9,True
2048,False,1,False,0,16,0.175,0.2816617356570348,0.0,-5.75,5.75,9,False
2048,True,5,False,0,15,0.1466666666666666,0.2065591117977289,0.0,-5.75,5.75,9,False
2075,False,1,False,0,32,0.4625,0.3916466478526193,14.75,8.25,6.5,6,True
2075,True,3,False,0,16,0.3625,0.3518996068956789,14.75,8.25,6.5,6,True
2077,False,1,False,0,16,0.5499999999999999,0.4033195589934446,28.75,30.6,-1.85,2,False
2077,True,4,False,0,16,0.6,0.3651483716701107,28.75,30.6,-1.85,2,False
2080,False,1,False,0,16,0.8500000000000001,0.2129162589689509,26.0,30.63,-4.63,3,True
2080,True,5,False,0,16,0.475,0.4057914078275521,26.0,30.63,-4.63,3,True
2081,False,1,False,0,16,0.8,0.2921186973360886,13.0,12.6,0.4,5,True
2081,True,2,False,0,15,0.6933333333333334,0.4199773236508757,13.0,12.6,0.4,5,True
2089,False,1,False,0,16,0.15,0.2,16.49,19.0,-2.51,2,True
2089,True,4,False,0,16,0.475,0.3172801075810877,16.49,19.0,-2.51,2,True
2090,False,1,False,0,16,0.1375,0.2390955178723907,24.0,13.2,10.8,2,False
2090,True,4,False,0,16,0.075,0.2175622516277429,24.0,13.2,10.8,2,False
2094,False,1,False,0,16,0.2,0.2529822128134703,28.3,20.2,8.1,2,False
2094,True,4,False,0,16,0.1375,0.3159641329855864,28.3,20.2,8.1,2,False
2107,False,1,True,1,15,0.7866666666666668,0.2875181153713043,5.8,14.5,-8.7,5,False
2107,True,3,True,1,15,0.7866666666666666,0.3159264531651691,5.8,14.5,-8.7,5,False
2108,False,1,True,0,15,0.5733333333333334,0.384460041889302,-3.0,-5.4,2.4,2,True
2108,True,4,True,0,15,0.5066666666666667,0.3918211448145817,-3.0,-5.4,2.4,2,True
2122,False,1,True,0,16,0.6250000000000001,0.443471156521669,26.0,26.0,0.0,2,False
2122,True,3,True,0,15,0.7466666666666667,0.3502380143083653,26.0,26.0,0.0,2,False
2138,False,1,False,1,16,0.45,0.3540244812627134,-1.25,-9.4,8.15,2,True
2138,True,4,False,1,15,0.4,0.3779644730092272,-1.25,-9.4,8.15,2,True
2141,False,1,False,0,15,0.24,0.2947153590452029,9.25,-0.8,10.05,2,False
2141,True,4,False,0,15,0.12,0.1971221521218324,9.25,-0.8,10.05,2,False
2147,False,1,True,0,15,0.8266666666666667,0.3195234546871921,-2.0,-1.6,-0.4,5,False
2147,True,4,True,0,17,0.7882352941176469,0.2595244519818327,-2.0,-1.6,-0.4,5,False
2149,False,1,True,0,15,0.4133333333333333,0.4103424818136094,13.0,9.4,3.6,2,False
2149,True,5,True,0,18,0.5555555555555556,0.4147603450076317,13.0,9.4,3.6,2,False
2156,False,1,False,0,16,0.375,0.3642343567906062,15.88,14.6,1.28,2,False
2156,True,3,False,0,17,0.4,0.3807886552931953,15.88,14.6,1.28,2,False
2160,False,1,False,0,16,0.7625000000000001,0.2753785273643051,-4.67,-2.73,-1.94,5,True
2160,True,5,False,0,17,0.6941176470588236,0.2838806708709095,-4.67,-2.73,-1.94,5,True
2161,False,1,True,0,16,0.2375,0.2753785273643051,3.0,-0.8,3.8,2,False
2161,True,2,True,0,17,0.2588235294117647,0.2807552838536876,3.0,-0.8,3.8,2,False
2166,False,1,False,-1,16,0.3750000000000001,0.3336665001664586,30.08,27.0,3.08,2,True
2166,True,3,False,-1,16,0.2625,0.3403429642777023,30.08,27.0,3.08,2,True
2169,False,1,False,0,16,0.7875000000000001,0.2247220505424423,2.0,3.8,-1.8,2,False
2169,True,2,False,0,16,0.7999999999999999,0.2921186973360886,2.0,3.8,-1.8,2,False
2170,False,1,False,0,16,0.675,0.3568379650952703,11.0,8.6,2.4,2,False
2170,True,5,False,0,16,0.8750000000000001,0.2408318915758458,11.0,8.6,2.4,2,False
2173,False,1,False,0,16,0.3875000000000001,0.3685557397915997,20.0,17.6,2.4,9,True
2173,True,4,False,0,16,0.475,0.3855731664245668,20.0,17.6,2.4,9,True
2175,False,1,False,0,17,0.8352941176470587,0.2370157602106562,6.0,11.05,-5.05,2,False
2175,True,3,False,0,15,0.9066666666666668,0.2120197654757238,6.0,11.05,-5.05,2,False
2180,False,1,True,0,17,0.2,0.324037034920393,22.0,21.3,0.7,2,True
2180,True,3,True,0,15,0.2,0.3545621041711674,22.0,21.3,0.7,2,True
2183,False,1,False,0,15,0.2266666666666667,0.3453086955726647,12.0,17.2,-5.2,2,False
2183,True,5,False,0,15,0.36,0.3641035959331198,12.0,17.2,-5.2,2,False
2188,False,1,False,0,15,0.5866666666666667,0.3502380143083653,1.0,3.4,-2.4,2,True
2188,True,5,False,0,15,0.72,0.3764495792457281,1.0,3.4,-2.4,2,True
2194,False,1,False,0,15,0.4666666666666666,0.4117326918327103,22.0,22.0,0.0,4,False
2194,True,2,False,0,16,0.6375000000000001,0.4209117088733297,22.0,22.0,0.0,4,False
2198,False,1,False,0,15,0.3466666666666667,0.3502380143083653,16.0,12.5,3.5,3,True
2198,True,4,False,0,15,0.28,0.3687817782917155,16.0,12.5,3.5,3,True
2205,False,1,False,0,16,0.5375,0.4047633053197058,25.0,25.0,0.0,2,False
2205,True,5,False,0,16,0.5660714285714286,0.423296907747793,25.0,25.0,0.0,2,False
2207,False,1,True,0,16,0.7000000000000001,0.2732520204255893,7.8,5.05,2.75,2,False
2207,True,5,True,0,16,0.6499999999999999,0.3306559138036599,7.8,5.05,2.75,2,False
2209,False,1,True,0,16,0.6,0.2732520204255893,6.0,4.5,1.5,2,True
2209,True,5,True,0,16,0.65,0.3386246693120078,6.0,4.5,1.5,2,True
2214,False,1,True,0,16,0.2875,0.35,6.0,11.8,-5.8,2,False
2214,True,5,True,0,16,0.4125,0.3612478373637689,6.0,11.8,-5.8,2,False
2224,False,1,False,0,16,0.725,0.3255764119219941,-9.8,-9.2,-0.6,2,True
2224,True,5,False,0,15,0.8133333333333334,0.2972893411828826,-9.8,-9.2,-0.6,2,True
2225,False,1,False,0,16,0.475,0.443471156521669,12.0,17.25,-5.25,7,True
2225,True,2,False,0,15,0.6266666666666666,0.3692979181920098,12.0,17.25,-5.25,7,True
2226,False,1,False,0,17,0.7999999999999999,0.3316624790355399,1.0,4.94,-3.94,9,False
2226,True,2,False,0,15,0.8666666666666668,0.2225394561056747,1.0,4.94,-3.94,9,False
2229,False,1,False,0,17,0.5294117647058824,0.4058397249567139,27.0,19.0,8.0,2,True
2229,True,2,False,0,15,0.28,0.3687817782917156,27.0,19.0,8.0,2,True
2230,False,1,True,0,17,0.9294117647058824,0.1403776419268438,-7.06,-0.2,-6.86,5,False
2230,True,4,True,0,16,0.6749999999999999,0.2909753712372692,-7.06,-0.2,-6.86,5,False
2232,False,1,False,0,17,0.3058823529411765,0.3880570000581328,1.0,-1.2,2.2,2,True
2232,True,5,False,0,16,0.3625,0.3739429546512855,1.0,-1.2,2.2,2,True
2235,False,1,False,0,17,0.2470588235294118,0.2502939448399209,11.0,6.0,5.0,2,True
2235,True,5,False,0,16,0.2875,0.2825479310370779,11.0,6.0,5.0,2,True
2237,False,1,True,0,17,0.2235294117647059,0.290537028114976,-9.0,-14.4,5.4,2,True
2237,True,3,True,0,17,0.2235294117647059,0.2332632948105688,-9.0,-14.4,5.4,2,True
2247,False,1,False,0,16,0.6125,0.389657969677682,21.0,19.0,2.0,2,False
2247,True,4,False,0,16,0.5625000000000001,0.3947573094109004,21.0,19.0,2.0,2,False
2252,False,1,False,1,17,0.2823529411764706,0.3539690913724797,-7.8,-10.2,2.4,2,False
2252,True,3,False,1,16,0.175,0.2720294101747089,-7.8,-10.2,2.4,2,False
2255,False,1,False,0,17,0.4941176470588236,0.4069253436370333,-1.0,-1.4,0.4,2,True
2255,True,3,False,0,16,0.4625,0.4303099657998483,-1.0,-1.4,0.4,2,True
2259,False,1,False,0,16,0.525,0.3,2.0,-4.6,6.6,5,False
2259,True,5,False,0,15,0.4133333333333333,0.358302877997027,2.0,-4.6,6.6,5,False
2273,False,1,False,0,16,0.65,0.3966526608171605,7.02,17.8,-10.78,2,False
2273,True,4,False,0,15,0.7866666666666667,0.2875181153713043,7.02,17.8,-10.78,2,False
2275,False,1,False,0,16,0.2625,0.3556683848755748,21.7,18.4,3.3,5,False
2275,True,2,False,0,15,0.4666666666666667,0.3265986323710904,21.7,18.4,3.3,5,False
2278,False,1,False,0,16,0.6500000000000001,0.3898717737923585,-1.0,2.2,-3.2,2,False
2278,True,5,False,0,15,0.6859770114942529,0.3090489272820155,-1.0,2.2,-3.2,2,False
2279,False,1,False,0,16,0.4803571428571429,0.4343381860531556,13.0,2.4,10.6,3,False
2279,True,3,False,0,15,0.2933333333333333,0.2711527420547495,13.0,2.4,10.6,3,False
2285,False,1,False,0,18,0.2,0.2566755791678992,24.15,19.4,4.75,7,True
2285,True,5,False,0,15,0.4400000000000001,0.4014260294784796,24.15,19.4,4.75,7,True
2289,False,1,False,0,18,0.1666666666666667,0.1847096290365598,15.0,13.2,1.8,2,False
2289,True,4,False,0,15,0.0933333333333333,0.1980860803744048,15.0,13.2,1.8,2,False
2294,False,1,False,0,16,0.7625000000000001,0.3030401513551188,-1.8,1.0,-2.8,7,True
2294,True,3,False,0,15,0.7999999999999999,0.3207134902949092,-1.8,1.0,-2.8,7,True
2295,False,1,False,0,15,0.6933333333333334,0.2604026186687142,-7.25,-4.0,-3.25,2,False
2295,True,4,False,0,15,0.7866666666666667,0.3159264531651691,-7.25,-4.0,-3.25,2,False
2301,False,1,False,0,15,0.5866666666666667,0.3159264531651691,20.0,22.05,-2.05,2,True
2301,True,5,False,0,16,0.7375,0.3403429642777023,20.0,22.05,-2.05,2,True
2309,False,1,False,0,15,0.52,0.3839642840533107,2.0,5.25,-3.25,2,False
2309,True,2,False,0,30,0.4333333333333333,0.3487251000462956,2.0,5.25,-3.25,2,False
2321,False,1,True,0,15,0.84,0.1723783214742669,-1.0,3.8,-4.8,7,True
2321,True,2,True,0,15,0.76,0.33123146848433,-1.0,3.8,-4.8,7,True
2323,False,1,True,0,15,0.8533333333333333,0.2065591117977289,-8.0,0.2,-8.2,5,False
2323,True,5,True,0,19,0.9052631578947368,0.2437523429187145,-8.0,0.2,-8.2,5,False
2329,False,1,True,0,16,0.7875000000000001,0.3304037933599835,6.0,8.25,-2.25,2,False
2329,True,2,True,0,19,0.8842105263157896,0.3149306059272544,6.0,8.25,-2.25,2,False
2333,False,1,False,0,16,0.225,0.3642343567906063,11.0,10.0,1.0,2,True
2333,True,2,False,0,15,0.3066666666666666,0.384460041889302,11.0,10.0,1.0,2,True
2346,False,1,True,0,16,0.175,0.2816617356570348,2.0,2.0,0.0,4,False
2346,True,5,True,0,17,0.3882352941176471,0.4270280332442714,2.0,2.0,0.0,4,False
2347,False,1,False,0,16,0.6,0.4442221666388715,28.0,24.35,3.65,9,True
2347,True,5,False,0,15,0.44,0.4154171741411621,28.0,24.35,3.65,9,True
2349,False,1,False,0,16,0.775,0.3492849839314596,8.0,16.81,-8.81,3,False
2349,True,5,False,0,15,0.7466666666666667,0.3739111175259754,8.0,16.81,-8.81,3,False
2352,False,1,False,0,16,0.6875,0.3721558813185679,-2.0,-0.4,-1.6,2,False
2352,True,3,False,0,15,0.6133333333333333,0.4103424818136094,-2.0,-0.4,-1.6,2,False
2359,False,1,False,0,15,0.6933333333333334,0.3844600418893019,-2.2,0.4,-2.6,2,True
2359,True,4,False,0,15,0.4799999999999999,0.3985688683993556,-2.2,0.4,-2.6,2,True
2366,False,1,True,0,15,0.3066666666666666,0.4333699618219101,-1.6,-0.05,-1.55,7,False
2366,True,3,True,0,19,0.7157894736842104,0.3961805955968633,-1.6,-0.05,-1.55,7,False
2373,False,1,False,0,15,0.7333333333333333,0.3436498771936898,21.0,25.25,-4.25,9,False
2373,True,2,False,0,17,0.7999999999999999,0.3082207001484488,21.0,25.25,-4.25,9,False
2376,False,1,True,0,16,0.2625,0.2276693508870557,28.0,26.0,2.0,7,True
2376,True,4,True,0,19,0.2842105263157895,0.4232981060077018,28.0,26.0,2.0,7,True
2378,False,1,True,0,16,0.5625,0.3879432948254165,4.0,2.75,1.25,7,True
