game_id,block,mean_B,ev_consistency,n_participants,ev_diff,ev_max_conflict,ambiguity,reconstruction_method,feedback
101,3,0.7875,0.7875,80,-1.6015,False,False,empirical,1
101,4,0.7675,0.7675,80,-1.6015,False,False,empirical,1
101,5,0.7625,0.7625,80,-1.6015,False,False,empirical,1
102,1,0.385,0.615,80,0.5505,True,True,empirical,0
102,2,0.51,0.49,80,0.5505,True,True,empirical,1
102,3,0.5875,0.4125,80,0.5505,True,True,empirical,1
102,4,0.62,0.38,80,0.5505,True,True,empirical,1
102,5,0.59,0.41,80,0.5505,True,True,empirical,1
103,1,0.8325,0.8325,80,-6.524,False,False,empirical,0
103,2,0.8225,0.8225,80,-6.524,False,False,empirical,1
103,3,0.7325,0.7325,80,-6.524,False,False,empirical,1
103,4,0.775,0.775,80,-6.524,False,False,empirical,1
103,5,0.7675,0.7675,80,-6.524,False,False,empirical,1
104,1,0.8525,0.8525,80,-8.7,False,False,exact,0
104,2,0.95,0.95,80,-8.7,False,False,exact,1
104,3,0.98,0.98,80,-8.7,False,False,exact,1
104,4,0.97,0.97,80,-8.7,False,False,exact,1
104,5,0.9825,0.9825,80,-8.7,False,False,exact,1
105,1,0.895,0.895,80,-6.54,False,False,exact,0
105,2,0.97,0.97,80,-6.54,False,False,exact,1
105,3,1.0,1.0,80,-6.54,False,False,exact,1
105,4,1.0,1.0,80,-6.54,False,False,exact,1
105,5,1.0,1.0,80,-6.54,False,False,exact,1
106,1,0.195,0.805,80,4.8035,True,False,empirical,0
106,2,0.135,0.865,80,4.8035,True,False,empirical,1
106,3,0.1525,0.8475,80,4.8035,True,False,empirical,1
106,4,0.145,0.855,80,4.8035,True,False,empirical,1
106,5,0.1225,0.8775,80,4.8035,True,False,empirical,1
107,1,0.3925,0.6075,80,1.731,True,False,empirical,0
107,2,0.39,0.61,80,1.731,True,False,empirical,1
107,3,0.4025,0.5975,80,1.731,True,False,empirical,1
107,4,0.365,0.635,80,1.731,True,False,empirical,1
107,5,0.315,0.685,80,1.731,True,False,empirical,1
108,1,0.2725,0.7275,80,6.6,True,False,exact,0
108,2,0.1725,0.8275,80,6.6,True,False,exact,1
108,3,0.2325,0.7675,80,6.6,True,False,exact,1
108,4,0.19,0.81,80,6.6,True,False,exact,1
108,5,0.18,0.82,80,6.6,True,False,exact,1
109,1,0.325,0.675,80,2.5,True,False,exact,0
109,2,0.4125,0.5875,80,2.5,True,False,exact,1
109,3,0.465,0.535,80,2.5,True,False,exact,1
109,4,0.38,0.62,80,2.5,True,False,exact,1
109,5,0.4,0.6,80,2.5,True,False,exact,1
110,1,0.56,0.56,80,-4.621,False,False,empirical,0
110,2,0.715,0.715,80,-4.621,False,False,empirical,1
110,3,0.71,0.71,80,-4.621,False,False,empirical,1
110,4,0.695,0.695,80,-4.621,False,False,empirical,1
110,5,0.7675,0.7675,80,-4.621,False,False,empirical,1
111,1,0.245,0.755,80,5.0,True,False,exact,0
111,2,0.4125,0.5875,80,5.0,True,False,exact,1
111,3,0.4125,0.5875,80,5.0,True,False,exact,1
111,4,0.4,0.6,80,5.0,True,False,exact,1
111,5,0.3875,0.6125,80,5.0,True,False,exact,1
112,1,0.51,0.49,80,1.4705,True,False,empirical,0
112,2,0.36,0.64,80,1.4705,True,False,empirical,1
112,3,0.3075,0.6925,80,1.4705,True,False,empirical,1
112,4,0.2925,0.7075,80,1.4705,True,False,empirical,1
112,5,0.26,0.74,80,1.4705,True,False,empirical,1
113,1,0.3525,0.6475,80,2.0905,True,False,empirical,0
113,2,0.3675,0.6325,80,2.0905,True,False,empirical,1
113,3,0.365,0.635,80,2.0905,True,False,empirical,1
113,4,0.375,0.625,80,2.0905,True,False,empirical,1
113,5,0.3675,0.6325,80,2.0905,True,False,empirical,1
114,1,0.4375,0.4375,80,-4.51,False,False,exact,0
114,2,0.445,0.445,80,-4.51,False,False,exact,1
114,3,0.3975,0.3975,80,-4.51,False,False,exact,1
114,4,0.415,0.415,80,-4.51,False,False,exact,1
114,5,0.3175,0.3175,80,-4.51,False,False,exact,1
115,1,0.1725,0.8275,80,11.0155,False,False,empirical,0
115,2,0.185,0.815,80,11.0155,False,False,empirical,1
115,3,0.2275,0.7725,80,11.0155,False,False,empirical,1
115,4,0.2,0.8,80,11.0155,False,False,empirical,1
115,5,0.1975,0.8025,80,11.0155,False,False,empirical,1
116,1,0.9475,0.9475,80,-2.7565,False,False,empirical,0
116,2,0.99,0.99,80,-2.7565,False,False,empirical,1
116,3,0.995,0.995,80,-2.7565,False,False,empirical,1
116,4,1.0,1.0,80,-2.7565,False,False,empirical,1
116,5,0.9975,0.9975,80,-2.7565,False,False,empirical,1
117,1,0.325,0.675,80,5.5,True,False,exact,0
117,2,0.3925,0.6075,80,5.5,True,False,exact,1
117,3,0.3625,0.6375,80,5.5,True,False,exact,1
117,4,0.345,0.655,80,5.5,True,False,exact,1
117,5,0.3425,0.6575,80,5.5,True,False,exact,1
118,1,0.465,0.465,80,-2.154,False,False,empirical,0
118,2,0.56,0.56,80,-2.154,False,False,empirical,1
118,3,0.6175,0.6175,80,-2.154,False,False,empirical,1
118,4,0.585,0.585,80,-2.154,False,False,empirical,1
118,5,0.5675,0.5675,80,-2.154,False,False,empirical,1
119,1,0.3325,0.3325,80,-2.6845,False,False,empirical,0
119,2,0.315,0.315,80,-2.6845,False,False,empirical,1
119,3,0.3425,0.3425,80,-2.6845,False,False,empirical,1
119,4,0.3425,0.3425,80,-2.6845,False,False,empirical,1
119,5,0.345,0.345,80,-2.6845,False,False,empirical,1
120,1,0.565,0.435,80,0.15,True,False,exact,0
120,2,0.4075,0.5925,80,0.15,True,False,exact,1
120,3,0.425,0.575,80,0.15,True,False,exact,1
120,4,0.4575,0.5425,80,0.15,True,False,exact,1
120,5,0.4175,0.5825,80,0.15,True,False,exact,1
121,1,0.7925,0.7925,80,-8.201,False,False,empirical,0
121,2,0.945,0.945,80,-8.201,False,False,empirical,1
121,3,0.9925,0.9925,80,-8.201,False,False,empirical,1
121,4,0.9975,0.9975,80,-8.201,False,False,empirical,1
121,5,0.9875,0.9875,80,-8.201,False,False,empirical,1
122,1,0.36,0.64,80,3.6,False,False,exact,0
122,2,0.3875,0.6125,80,3.6,False,False,exact,1
122,3,0.42,0.58,80,3.6,False,False,exact,1
122,4,0.46,0.54,80,3.6,False,False,exact,1
122,5,0.395,0.605,80,3.6,False,False,exact,1
123,1,0.735,0.735,80,-2.35,False,False,exact,0
123,2,0.64,0.64,80,-2.35,False,False,exact,1
123,3,0.655,0.655,80,-2.35,False,False,exact,1
123,4,0.6975,0.6975,80,-2.35,False,False,exact,1
123,5,0.6275,0.6275,80,-2.35,False,False,exact,1
124,1,0.8525,0.8525,80,-4.63,False,False,exact,0
124,2,0.955,0.955,80,-4.63,False,False,exact,1
124,3,0.965,0.965,80,-4.63,False,False,exact,1
124,4,0.97,0.97,80,-4.63,False,False,exact,1
124,5,0.9775,0.9775,80,-4.63,False,False,exact,1
125,1,0.2925,0.7075,80,4.4,True,False,exact,0
125,2,0.36,0.64,80,4.4,True,False,exact,1
125,3,0.325,0.675,80,4.4,True,False,exact,1
125,4,0.3275,0.6725,80,4.4,True,False,exact,1
125,5,0.36,0.64,80,4.4,True,False,exact,1
126,1,0.53,0.53,80,-12.331,False,False,empirical,0
126,2,0.515,0.515,80,-12.331,False,False,empirical,1
126,3,0.51,0.51,80,-12.331,False,False,empirical,1
126,4,0.4875,0.4875,80,-12.331,False,False,empirical,1
126,5,0.5175,0.5175,80,-12.331,False,False,empirical,1
127,1,0.2625,0.7375,80,2.6,True,True,exact,0
127,2,0.3325,0.6675,80,2.6,True,True,exact,1
127,3,0.4425,0.5575,80,2.6,True,True,exact,1
127,4,0.4625,0.5375,80,2.6,True,True,exact,1
127,5,0.44,0.56,80,2.6,True,True,exact,1
128,1,0.6375,0.6375,80,-6.2,False,False,exact,0
128,2,0.565,0.565,80,-6.2,False,False,exact,1
128,3,0.555,0.555,80,-6.2,False,False,exact,1
128,4,0.5675,0.5675,80,-6.2,False,False,exact,1
128,5,0.56,0.56,80,-6.2,False,False,exact,1
129,1,0.4625,0.4625,80,-0.0435,False,False,empirical,0
129,2,0.5325,0.5325,80,-0.0435,False,False,empirical,1
129,3,0.5075,0.5075,80,-0.0435,False,False,empirical,1
129,4,0.48,0.48,80,-0.0435,False,False,empirical,1
129,5,0.525,0.525,80,-0.0435,False,False,empirical,1
130,1,0.6125,0.3875,80,3.05,False,False,exact,0
130,2,0.5975,0.4025,80,3.05,False,False,exact,1
130,3,0.56,0.44,80,3.05,False,False,exact,1
130,4,0.5425,0.4575,80,3.05,False,False,exact,1
130,5,0.54,0.46,80,3.05,False,False,exact,1
131,1,0.185,0.815,80,6.66,True,False,exact,0
131,2,0.0875,0.9125,80,6.66,True,False,exact,1
131,3,0.08,0.92,80,6.66,True,False,exact,1
131,4,0.0825,0.9175,80,6.66,True,False,exact,1
131,5,0.0625,0.9375,80,6.66,True,False,exact,1
132,1,0.81,0.81,80,-8.8695,False,False,empirical,0
132,2,0.94,0.94,80,-8.8695,False,False,empirical,1
132,3,0.965,0.965,80,-8.8695,False,False,empirical,1
132,4,0.97,0.97,80,-8.8695,False,False,empirical,1
132,5,0.9775,0.9775,80,-8.8695,False,False,empirical,1
133,1,0.705,0.705,80,-4.8105,False,False,empirical,0
133,2,0.905,0.905,80,-4.8105,False,False,empirical,1
133,3,0.92,0.92,80,-4.8105,False,False,empirical,1
133,4,0.9175,0.9175,80,-4.8105,False,False,empirical,1
133,5,0.9375,0.9375,80,-4.8105,False,False,empirical,1
134,1,0.3425,0.6575,80,3.3305,True,False,empirical,0
134,2,0.335,0.665,80,3.3305,True,False,empirical,1
134,3,0.375,0.625,80,3.3305,True,False,empirical,1
134,4,0.38,0.62,80,3.3305,True,False,empirical,1
134,5,0.37,0.63,80,3.3305,True,False,empirical,1
135,1,0.245,0.755,80,2.5,True,False,exact,0
135,2,0.3175,0.6825,80,2.5,True,False,exact,1
135,3,0.305,0.695,80,2.5,True,False,exact,1
135,4,0.29,0.71,80,2.5,True,False,exact,1
135,5,0.285,0.715,80,2.5,True,False,exact,1
136,1,0.155,0.845,80,8.7,True,False,exact,0
136,2,0.07,0.93,80,8.7,True,False,exact,1
136,3,0.0725,0.9275,80,8.7,True,False,exact,1
136,4,0.045,0.955,80,8.7,True,False,exact,1
136,5,0.045,0.955,80,8.7,True,False,exact,1
137,1,0.73,0.73,80,-0.394,False,True,empirical,0
137,2,0.8625,0.8625,80,-0.394,False,True,empirical,1
137,3,0.895,0.895,80,-0.394,False,True,empirical,1
137,4,0.9025,0.9025,80,-0.394,False,True,empirical,1
137,5,0.8975,0.8975,80,-0.394,False,True,empirical,1
138,1,0.1325,0.8675,80,3.0,False,False,exact,0
138,2,0.065,0.935,80,3.0,False,False,exact,1
138,3,0.0075,0.9925,80,3.0,False,False,exact,1
138,4,0.0175,0.9825,80,3.0,False,False,exact,1
138,5,0.015,0.985,80,3.0,False,False,exact,1
139,1,0.48,0.48,80,-3.424,False,False,empirical,0
139,2,0.6675,0.6675,80,-3.424,False,False,empirical,1
139,3,0.7,0.7,80,-3.424,False,False,empirical,1
139,4,0.6375,0.6375,80,-3.424,False,False,empirical,1
139,5,0.6475,0.6475,80,-3.424,False,False,empirical,1
140,1,0.91,0.91,80,-10.25,False,False,exact,0
140,2,0.98,0.98,80,-10.25,False,False,exact,1
140,3,0.98,0.98,80,-10.25,False,False,exact,1
140,4,0.985,0.985,80,-10.25,False,False,exact,1
140,5,0.98,0.98,80,-10.25,False,False,exact,1
141,1,0.7725,0.2275,80,0.2,False,False,exact,0
141,2,0.695,0.305,80,0.2,False,False,exact,1
141,3,0.615,0.385,80,0.2,False,False,exact,1
141,4,0.6025,0.3975,80,0.2,False,False,exact,1
141,5,0.62,0.38,80,0.2,False,False,exact,1
142,1,0.2975,0.7025,80,1.4,True,False,exact,0
142,2,0.44,0.56,80,1.4,True,False,exact,1
142,3,0.4275,0.5725,80,1.4,True,False,exact,1
142,4,0.51,0.49,80,1.4,True,False,exact,1
142,5,0.5375,0.4625,80,1.4,True,False,exact,1
143,1,0.525,0.475,80,2.0,True,False,exact,0
143,2,0.5775,0.4225,80,2.0,True,False,exact,1
143,3,0.5425,0.4575,80,2.0,True,False,exact,1
143,4,0.595,0.405,80,2.0,True,False,exact,1
143,5,0.6325,0.3675,80,2.0,True,False,exact,1
144,1,0.4175,0.5825,80,0.2085,True,False,empirical,0
144,2,0.495,0.505,80,0.2085,True,False,empirical,1
144,3,0.435,0.565,80,0.2085,True,False,empirical,1
144,4,0.415,0.585,80,0.2085,True,False,empirical,1
144,5,0.42,0.58,80,0.2085,True,False,empirical,1
145,1,0.415,0.585,80,2.1535,False,False,empirical,0
145,2,0.425,0.575,80,2.1535,False,False,empirical,1
145,3,0.4175,0.5825,80,2.1535,False,False,empirical,1
145,4,0.3375,0.6625,80,2.1535,False,False,empirical,1
145,5,0.34,0.66,80,2.1535,False,False,empirical,1
146,1,0.785,0.785,80,-5.12,False,False,empirical,0
146,2,0.8225,0.8225,80,-5.12,False,False,empirical,1
146,3,0.8375,0.8375,80,-5.12,False,False,empirical,1
146,4,0.8675,0.8675,80,-5.12,False,False,empirical,1
146,5,0.835,0.835,80,-5.12,False,False,empirical,1
147,1,0.88,0.88,80,-3.429,False,False,empirical,0
147,2,0.9625,0.9625,80,-3.429,False,False,empirical,1
147,3,0.9875,0.9875,80,-3.429,False,False,empirical,1
147,4,0.98,0.98,80,-3.429,False,False,empirical,1
147,5,0.9675,0.9675,80,-3.429,False,False,empirical,1
148,1,0.73,0.73,80,-1.45,True,True,exact,0
148,2,0.81,0.81,80,-1.45,True,True,exact,1
148,3,0.8175,0.8175,80,-1.45,True,True,exact,1
148,4,0.8425,0.8425,80,-1.45,True,True,exact,1
148,5,0.8525,0.8525,80,-1.45,True,True,exact,1
149,1,0.8575,0.8575,80,-2.0825,False,False,empirical,0
149,2,0.9,0.9,80,-2.0825,False,False,empirical,1
149,3,0.92,0.92,80,-2.0825,False,False,empirical,1
149,4,0.91,0.91,80,-2.0825,False,False,empirical,1
149,5,0.94,0.94,80,-2.0825,False,False,empirical,1
150,1,0.3525,0.6475,80,3.418,True,False,empirical,0
150,2,0.25,0.75,80,3.418,True,False,empirical,1
150,3,0.215,0.785,80,3.418,True,False,empirical,1
150,4,0.185,0.815,80,3.418,True,False,empirical,1
150,5,0.17,0.83,80,3.418,True,False,empirical,1
151,1,0.6716666666666666,0.6716666666666666,120,-6.022,True,False,empirical,0
151,2,0.5033333333333333,0.5033333333333333,120,-6.022,True,False,empirical,1
151,3,0.44666666666666666,0.44666666666666666,120,-6.022,True,False,empirical,1
151,4,0.45666666666666667,0.45666666666666667,120,-6.022,True,False,empirical,1
151,5,0.465,0.465,120,-6.022,True,False,empirical,1
152,1,0.785,0.785,120,-4.84,True,False,empirical,0
152,2,0.7983333333333333,0.7983333333333333,120,-4.84,True,False,empirical,1
152,3,0.7783333333333333,0.7783333333333333,120,-4.84,True,False,empirical,1
152,4,0.79,0.79,120,-4.84,True,False,empirical,1
152,5,0.7866666666666666,0.7866666666666666,120,-4.84,True,False,empirical,1
153,1,0.365,0.635,120,4.376667,False,False,empirical,0
153,2,0.30833333333333335,0.6916666666666667,120,4.376667,False,False,empirical,1
153,3,0.3566666666666667,0.6433333333333333,120,4.376667,False,False,empirical,1
153,4,0.35833333333333334,0.6416666666666667,120,4.376667,False,False,empirical,1
153,5,0.38166666666666665,0.6183333333333333,120,4.376667,False,False,empirical,1
154,1,0.6566666666666666,0.3433333333333333,120,4.381667,True,True,empirical,0
154,2,0.5766666666666667,0.42333333333333334,120,4.381667,True,True,empirical,1
154,3,0.4266666666666667,0.5733333333333334,120,4.381667,True,True,empirical,1
154,4,0.3933333333333333,0.6066666666666667,120,4.381667,True,True,empirical,1
154,5,0.335,0.665,120,4.381667,True,True,empirical,1
155,1,0.03,0.97,120,10.930333,True,False,empirical,0
155,2,0.011666666666666667,0.9883333333333333,120,10.930333,True,False,empirical,1
155,3,0.008333333333333333,0.9916666666666667,120,10.930333,True,False,empirical,1
155,4,0.0033333333333333335,0.9966666666666667,120,10.930333,True,False,empirical,1
155,5,0.0033333333333333335,0.9966666666666667,120,10.930333,True,False,empirical,1
156,1,0.9016666666666666,0.9016666666666666,120,-0.389667,False,False,empirical,0
156,2,0.9433333333333334,0.9433333333333334,120,-0.389667,False,False,empirical,1
156,3,0.9533333333333334,0.9533333333333334,120,-0.389667,False,False,empirical,1
156,4,0.97,0.97,120,-0.389667,False,False,empirical,1
156,5,0.9666666666666667,0.9666666666666667,120,-0.389667,False,False,empirical,1
157,1,0.9116666666666666,0.9116666666666666,120,-7.5,False,False,exact,0
157,2,0.9266666666666666,0.9266666666666666,120,-7.5,False,False,exact,1
157,3,0.9,0.9,120,-7.5,False,False,exact,1
157,4,0.8966666666666666,0.8966666666666666,120,-7.5,False,False,exact,1
157,5,0.9016666666666666,0.9016666666666666,120,-7.5,False,False,exact,1
158,1,0.5166666666666667,0.48333333333333334,120,0.664667,True,False,empirical,0
158,2,0.54,0.46,120,0.664667,True,False,empirical,1
158,3,0.6083333333333333,0.39166666666666666,120,0.664667,True,False,empirical,1
158,4,0.6016666666666667,0.3983333333333333,120,0.664667,True,False,empirical,1
158,5,0.605,0.395,120,0.664667,True,False,empirical,1
159,1,0.9066666666666666,0.9066666666666666,120,-5.8,False,False,exact,0
159,2,0.9616666666666667,0.9616666666666667,120,-5.8,False,False,exact,1
159,3,0.9866666666666667,0.9866666666666667,120,-5.8,False,False,exact,1
159,4,0.9916666666666667,0.9916666666666667,120,-5.8,False,False,exact,1
159,5,0.9916666666666667,0.9916666666666667,120,-5.8,False,False,exact,1
160,1,0.7883333333333333,0.7883333333333333,120,-8.7,True,False,exact,0
160,2,0.8366666666666667,0.8366666666666667,120,-8.7,True,False,exact,1
160,3,0.8116666666666666,0.8116666666666666,120,-8.7,True,False,exact,1
160,4,0.8366666666666667,0.8366666666666667,120,-8.7,True,False,exact,1
160,5,0.8466666666666667,0.8466666666666667,120,-8.7,True,False,exact,1
161,1,0.175,0.825,120,1.705333,False,False,empirical,0
161,2,0.20666666666666667,0.7933333333333333,120,1.705333,False,False,empirical,1
161,3,0.22333333333333333,0.7766666666666666,120,1.705333,False,False,empirical,1
161,4,0.23666666666666666,0.7633333333333333,120,1.705333,False,False,empirical,1
161,5,0.2866666666666667,0.7133333333333334,120,1.705333,False,False,empirical,1
162,1,0.5466666666666666,0.5466666666666666,120,-1.0,False,False,exact,0
162,2,0.5133333333333333,0.5133333333333333,120,-1.0,False,False,exact,1
162,3,0.585,0.585,120,-1.0,False,False,exact,1
162,4,0.5666666666666667,0.5666666666666667,120,-1.0,False,False,exact,1
162,5,0.5616666666666666,0.5616666666666666,120,-1.0,False,False,exact,1
163,1,0.10166666666666667,0.8983333333333333,120,8.4,True,False,exact,0
163,2,0.12,0.88,120,8.4,True,False,exact,1
163,3,0.11833333333333333,0.8816666666666667,120,8.4,True,False,exact,1
163,4,0.11833333333333333,0.8816666666666667,120,8.4,True,False,exact,1
163,5,0.10666666666666667,0.8933333333333333,120,8.4,True,False,exact,1
164,1,0.10666666666666667,0.8933333333333333,120,4.56,True,False,exact,0
164,2,0.11,0.89,120,4.56,True,False,exact,1
164,3,0.12333333333333334,0.8766666666666667,120,4.56,True,False,exact,1
164,4,0.11,0.89,120,4.56,True,False,exact,1
164,5,0.105,0.895,120,4.56,True,False,exact,1
165,1,0.8966666666666666,0.8966666666666666,120,-10.810333,False,False,empirical,0
165,2,0.8683333333333333,0.8683333333333333,120,-10.810333,False,False,empirical,1
165,3,0.8433333333333334,0.8433333333333334,120,-10.810333,False,False,empirical,1
165,4,0.8616666666666667,0.8616666666666667,120,-10.810333,False,False,empirical,1
165,5,0.8233333333333334,0.8233333333333334,120,-10.810333,False,False,empirical,1
166,1,0.91,0.91,120,-11.0,False,False,exact,0
166,2,0.9316666666666666,0.9316666666666666,120,-11.0,False,False,exact,1
166,3,0.895,0.895,120,-11.0,False,False,exact,1
166,4,0.9066666666666666,0.9066666666666666,120,-11.0,False,False,exact,1
166,5,0.9283333333333333,0.9283333333333333,120,-11.0,False,False,exact,1
167,1,0.05333333333333334,0.9466666666666667,120,1.8,False,False,exact,0
167,2,0.021666666666666667,0.9783333333333334,120,1.8,False,False,exact,1
167,3,0.005,0.995,120,1.8,False,False,exact,1
167,4,0.005,0.995,120,1.8,False,False,exact,1
167,5,0.005,0.995,120,1.8,False,False,exact,1
168,1,0.24666666666666667,0.7533333333333333,120,2.051,True,False,empirical,0
168,2,0.36666666666666664,0.6333333333333333,120,2.051,True,False,empirical,1
168,3,0.41333333333333333,0.5866666666666667,120,2.051,True,False,empirical,1
168,4,0.38166666666666665,0.6183333333333333,120,2.051,True,False,empirical,1
168,5,0.35833333333333334,0.6416666666666667,120,2.051,True,False,empirical,1
169,1,0.88,0.88,120,-5.269333,True,True,empirical,0
169,2,0.9133333333333333,0.9133333333333333,120,-5.269333,True,True,empirical,1
169,3,0.905,0.905,120,-5.269333,True,True,empirical,1
169,4,0.875,0.875,120,-5.269333,True,True,empirical,1
169,5,0.8766666666666667,0.8766666666666667,120,-5.269333,True,True,empirical,1
170,1,0.06833333333333333,0.9316666666666666,120,4.13,False,False,empirical,0
170,2,0.06166666666666667,0.9383333333333334,120,4.13,False,False,empirical,1
170,3,0.10666666666666667,0.8933333333333333,120,4.13,False,False,empirical,1
170,4,0.10666666666666667,0.8933333333333333,120,4.13,False,False,empirical,1
170,5,0.095,0.905,120,4.13,False,False,empirical,1
171,1,0.5816666666666667,0.41833333333333333,120,0.750667,True,False,empirical,0
171,2,0.56,0.44,120,0.750667,True,False,empirical,1
171,3,0.535,0.465,120,0.750667,True,False,empirical,1
171,4,0.4166666666666667,0.5833333333333334,120,0.750667,True,False,empirical,1
171,5,0.3883333333333333,0.6116666666666667,120,0.750667,True,False,empirical,1
172,1,0.18833333333333332,0.8116666666666666,120,5.0,True,False,exact,0
172,2,0.28833333333333333,0.7116666666666667,120,5.0,True,False,exact,1
172,3,0.30333333333333334,0.6966666666666667,120,5.0,True,False,exact,1
172,4,0.31166666666666665,0.6883333333333334,120,5.0,True,False,exact,1
172,5,0.3333333333333333,0.6666666666666666,120,5.0,True,False,exact,1
173,1,0.6116666666666667,0.3883333333333333,120,0.544,False,False,empirical,0
173,2,0.495,0.505,120,0.544,False,False,empirical,1
173,3,0.485,0.515,120,0.544,False,False,empirical,1
173,4,0.5216666666666666,0.47833333333333333,120,0.544,False,False,empirical,1
173,5,0.49333333333333335,0.5066666666666667,120,0.544,False,False,empirical,1
174,1,0.5033333333333333,0.49666666666666665,120,13.194333,False,False,empirical,0
174,2,0.37666666666666665,0.6233333333333333,120,13.194333,False,False,empirical,1
174,3,0.36,0.64,120,13.194333,False,False,empirical,1
174,4,0.3283333333333333,0.6716666666666666,120,13.194333,False,False,empirical,1
174,5,0.3,0.7,120,13.194333,False,False,empirical,1
175,1,0.31333333333333335,0.6866666666666666,120,2.514333,True,False,empirical,0
175,2,0.43833333333333335,0.5616666666666666,120,2.514333,True,False,empirical,1
175,3,0.49166666666666664,0.5083333333333333,120,2.514333,True,False,empirical,1
175,4,0.5016666666666667,0.49833333333333335,120,2.514333,True,False,empirical,1
175,5,0.44166666666666665,0.5583333333333333,120,2.514333,True,False,empirical,1
176,1,0.8616666666666667,0.8616666666666667,120,-11.0,False,True,exact,0
176,2,0.9733333333333334,0.9733333333333334,120,-11.0,False,True,exact,1
176,3,0.9983333333333333,0.9983333333333333,120,-11.0,False,True,exact,1
176,4,0.9983333333333333,0.9983333333333333,120,-11.0,False,True,exact,1
176,5,0.9983333333333333,0.9983333333333333,120,-11.0,False,True,exact,1
177,1,0.56,0.44,120,3.917667,True,True,empirical,0
177,2,0.5283333333333333,0.4716666666666667,120,3.917667,True,True,empirical,1
177,3,0.4766666666666667,0.5233333333333333,120,3.917667,True,True,empirical,1
177,4,0.415,0.585,120,3.917667,True,True,empirical,1
177,5,0.38666666666666666,0.6133333333333333,120,3.917667,True,True,empirical,1
178,1,0.8183333333333334,0.8183333333333334,120,-1.880667,True,False,empirical,0
178,2,0.7416666666666667,0.7416666666666667,120,-1.880667,True,False,empirical,1
178,3,0.66,0.66,120,-1.880667,True,False,empirical,1
178,4,0.645,0.645,120,-1.880667,True,False,empirical,1
178,5,0.6483333333333333,0.6483333333333333,120,-1.880667,True,False,empirical,1
179,1,0.825,0.825,120,-4.015,False,False,empirical,0
179,2,0.7516666666666667,0.7516666666666667,120,-4.015,False,False,empirical,1
179,3,0.685,0.685,120,-4.015,False,False,empirical,1
179,4,0.6966666666666667,0.6966666666666667,120,-4.015,False,False,empirical,1
179,5,0.7066666666666667,0.7066666666666667,120,-4.015,False,False,empirical,1
180,1,0.28833333333333333,0.7116666666666667,120,13.265667,False,True,empirical,0
180,2,0.2833333333333333,0.7166666666666667,120,13.265667,False,True,empirical,1
180,3,0.215,0.785,120,13.265667,False,True,empirical,1
180,4,0.20166666666666666,0.7983333333333333,120,13.265667,False,True,empirical,1
180,5,0.19,0.81,120,13.265667,False,True,empirical,1
181,1,0.5716666666666667,0.5716666666666667,120,-6.496667,False,False,empirical,0
181,2,0.53,0.53,120,-6.496667,False,False,empirical,1
181,3,0.4583333333333333,0.4583333333333333,120,-6.496667,False,False,empirical,1
181,4,0.42833333333333334,0.42833333333333334,120,-6.496667,False,False,empirical,1
181,5,0.4583333333333333,0.4583333333333333,120,-6.496667,False,False,empirical,1
182,1,0.043333333333333335,0.9566666666666667,120,2.9,False,False,exact,0
182,2,0.021666666666666667,0.9783333333333334,120,2.9,False,False,exact,1
182,3,0.006666666666666667,0.9933333333333333,120,2.9,False,False,exact,1
182,4,0.005,0.995,120,2.9,False,False,exact,1
182,5,0.006666666666666667,0.9933333333333333,120,2.9,False,False,exact,1
183,1,0.9233333333333333,0.9233333333333333,120,-1.770667,False,False,empirical,0
183,2,0.9166666666666666,0.9166666666666666,120,-1.770667,False,False,empirical,1
183,3,0.8816666666666667,0.8816666666666667,120,-1.770667,False,False,empirical,1
183,4,0.8683333333333333,0.8683333333333333,120,-1.770667,False,False,empirical,1
183,5,0.8566666666666667,0.8566666666666667,120,-1.770667,False,False,empirical,1
184,1,0.25833333333333336,0.7416666666666667,120,1.826333,True,False,empirical,0
184,2,0.31,0.69,120,1.826333,True,False,empirical,1
184,3,0.3233333333333333,0.6766666666666666,120,1.826333,True,False,empirical,1
184,4,0.33666666666666667,0.6633333333333333,120,1.826333,True,False,empirical,1
184,5,0.30666666666666664,0.6933333333333334,120,1.826333,True,False,empirical,1
185,1,0.7766666666666666,0.7766666666666666,120,-10.63,False,False,exact,0
185,2,0.9033333333333333,0.9033333333333333,120,-10.63,False,False,exact,1
185,3,0.93,0.93,120,-10.63,False,False,exact,1
185,4,0.9416666666666667,0.9416666666666667,120,-10.63,False,False,exact,1
185,5,0.9583333333333334,0.9583333333333334,120,-10.63,False,False,exact,1
186,1,0.265,0.735,120,4.8,True,False,exact,0
186,2,0.23833333333333334,0.7616666666666667,120,4.8,True,False,exact,1
186,3,0.265,0.735,120,4.8,True,False,exact,1
186,4,0.2733333333333333,0.7266666666666667,120,4.8,True,False,exact,1
186,5,0.26,0.74,120,4.8,True,False,exact,1
187,1,0.25,0.75,120,4.4,True,False,exact,0
187,2,0.21333333333333335,0.7866666666666666,120,4.4,True,False,exact,1
187,3,0.25833333333333336,0.7416666666666667,120,4.4,True,False,exact,1
187,4,0.25166666666666665,0.7483333333333333,120,4.4,True,False,exact,1
187,5,0.22833333333333333,0.7716666666666666,120,4.4,True,False,exact,1
188,1,0.84,0.84,120,-2.01,False,False,empirical,0
